# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.0 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-17T00:00:00.0
# Date end (ISO 8601): 2022-07-18T00:00:00.0
# Latitude (positive North, ISO 19115): 41.8900
# Longitude (positive East, ISO 19115): 12.4900
# Altitude (m): 39.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2022-07-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-07-05T09:00:00.0/2022-07-05T10:00:00.0;1149.4702;876.4301;692.3075;184.1226;793.0513;872.2176;718.5553;153.6623;823.1021;1.0000
2022-07-05T10:00:00.0/2022-07-05T11:00:00.0;1224.7675;943.4744;758.7447;184.7297;815.9211;940.8440;787.3496;153.4944;846.6854;1.0000
2022-07-05T11:00:00.0/2022-07-05T12:00:00.0;1239.7977;956.4510;775.2355;181.2156;823.5963;954.1443;802.8271;151.3172;852.9069;1.0000
2022-07-05T12:00:00.0/2022-07-05T13:00:00.0;1193.5292;916.2697;742.3643;173.9054;819.1944;912.8929;766.0437;146.8492;845.3030;1.0000
2022-07-05T13:00:00.0/2022-07-05T14:00:00.0;1089.1079;826.0867;663.0040;163.0827;801.5535;819.6782;680.1266;139.5516;822.1918;1.0000
2022-07-05T14:00:00.0/2022-07-05T15:00:00.0;933.6435;691.3004;542.9529;148.3474;765.2017;679.7919;551.9589;127.8331;777.7734;1.0000
2022-07-05T15:00:00.0/2022-07-05T16:00:00.0;737.7244;524.1504;398.0128;126.1376;709.0222;508.6599;400.2941;108.3659;712.8400;1.0000
2022-07-05T16:00:00.0/2022-07-05T17:00:00.0;514.6959;339.8618;243.4209;96.4409;618.3835;323.0414;239.7411;83.3003;608.2877;1.0000
2022-07-05T17:00:00.0/2022-07-05T18:00:00.0;279.7499;157.7187;97.1585;60.5602;439.6236;143.7092;89.0866;54.6226;397.7168;1.0000
2022-07-05T18:00:00.0/2022-07-05T19:00:00.0;57.5788;22.3637;8.2485;14.1152;95.4183;18.0157;3.8414;14.1743;37.0618;1.0000
2022-07-05T19:00:00.0/2022-07-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T20:00:00.0/2022-07-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T21:00:00.0/2022-07-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T22:00:00.0/2022-07-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T23:00:00.0/2022-07-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T00:00:00.0/2022-07-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T01:00:00.0/2022-07-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T02:00:00.0/2022-07-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T03:00:00.0/2022-07-06T04:00:00.0;5.4314;1.3738;0.1153;1.2585;3.3711;0.6201;0.0000;0.6201;0.0000;1.0000
2022-07-06T04:00:00.0/2022-07-06T05:00:00.0;163.9755;75.6716;36.0318;39.6398;246.4047;67.0784;28.3799;38.6985;175.5089;1.0000
2022-07-06T05:00:00.0/2022-07-06T06:00:00.0;398.8823;242.2873;160.4063;81.8811;520.2454;227.1947;155.3587;71.8360;502.3802;1.0000
2022-07-06T06:00:00.0/2022-07-06T07:00:00.0;629.7395;429.4606;318.8692;110.5914;663.8010;414.1063;318.1151;95.9911;661.9216;1.0000
2022-07-06T07:00:00.0/2022-07-06T08:00:00.0;840.8123;608.3078;476.9007;131.4071;745.8568;568.2401;423.1303;145.1097;667.7819;1.0000
2022-07-06T08:00:00.0/2022-07-06T09:00:00.0;1017.7119;760.8962;613.7936;147.1026;793.9247;594.3879;308.4196;285.9683;396.5032;1.0000
2022-07-06T09:00:00.0/2022-07-06T10:00:00.0;1148.3759;874.9409;717.9077;157.0332;823.2371;856.5336;706.2416;150.2920;808.6338;1.0000
2022-07-06T10:00:00.0/2022-07-06T11:00:00.0;1223.8921;941.3492;779.8139;161.5354;839.2069;938.9474;799.7537;139.1937;860.6620;1.0000
2022-07-06T11:00:00.0/2022-07-06T12:00:00.0;1239.1056;954.3390;791.6349;162.7041;841.4928;952.2139;812.1045;140.1094;863.2503;1.0000
2022-07-06T12:00:00.0/2022-07-06T13:00:00.0;1192.9718;911.3981;746.9673;164.4308;824.5610;908.6105;766.6901;141.9204;846.3422;1.0000
2022-07-06T13:00:00.0/2022-07-06T14:00:00.0;1088.6270;815.7610;649.9207;165.8404;785.8665;810.4670;666.7953;143.6717;806.2233;1.0000
2022-07-06T14:00:00.0/2022-07-06T15:00:00.0;933.1750;676.2586;515.5615;160.6972;726.5427;654.1840;501.0074;153.1766;706.4576;1.0000
2022-07-06T15:00:00.0/2022-07-06T16:00:00.0;737.2033;505.2224;359.5053;145.7170;639.8370;491.6348;365.6297;126.0050;650.5575;1.0000
2022-07-06T16:00:00.0/2022-07-06T17:00:00.0;514.0602;318.3279;200.2247;118.1031;506.6969;286.9336;170.8165;116.1170;423.8289;1.0000
2022-07-06T17:00:00.0/2022-07-06T18:00:00.0;278.9454;139.0088;65.0639;73.9449;288.0061;121.8369;48.2565;73.5804;213.8013;1.0000
2022-07-06T18:00:00.0/2022-07-06T19:00:00.0;56.8917;18.4697;3.5528;14.9168;40.1540;14.8061;0.5489;14.2572;4.8197;1.0000
2022-07-06T19:00:00.0/2022-07-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T20:00:00.0/2022-07-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T21:00:00.0/2022-07-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T22:00:00.0/2022-07-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-06T23:00:00.0/2022-07-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T00:00:00.0/2022-07-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T01:00:00.0/2022-07-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T02:00:00.0/2022-07-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T03:00:00.0/2022-07-07T04:00:00.0;4.9203;1.1675;0.0684;1.0991;2.2228;0.5011;0.0000;0.5011;0.0000;1.0000
2022-07-07T04:00:00.0/2022-07-07T05:00:00.0;161.7422;71.1667;30.5017;40.6650;207.1211;63.0512;23.1296;39.9216;140.7275;1.0000
2022-07-07T05:00:00.0/2022-07-07T06:00:00.0;396.8168;235.8850;150.4151;85.4699;488.7947;221.2221;145.5196;75.7025;471.2869;1.0000
2022-07-07T06:00:00.0/2022-07-07T07:00:00.0;627.8838;423.9018;310.9683;112.9335;648.8281;408.9314;310.4196;98.5118;647.3920;1.0000
2022-07-07T07:00:00.0/2022-07-07T08:00:00.0;839.1937;603.8611;473.6012;130.2599;741.9382;591.2031;476.5754;114.6277;746.5228;1.0000
2022-07-07T08:00:00.0/2022-07-07T09:00:00.0;1016.3408;757.8627;616.9547;140.9080;799.0012;711.5638;518.9172;192.6465;675.4469;1.0000
2022-07-07T09:00:00.0/2022-07-07T10:00:00.0;1147.2456;873.0375;725.0718;147.9657;832.2905;855.9182;704.8029;151.1152;807.6421;1.0000
2022-07-07T10:00:00.0/2022-07-07T11:00:00.0;1222.9788;940.4329;787.8712;152.5617;848.5269;938.0499;804.4742;133.5757;866.4041;1.0000
2022-07-07T11:00:00.0/2022-07-07T12:00:00.0;1238.3701;954.8881;800.8312;154.0569;851.7934;952.5748;818.1856;134.3892;870.2518;1.0000
2022-07-07T12:00:00.0/2022-07-07T13:00:00.0;1192.3622;914.4762;762.7230;151.7531;842.4813;911.1377;778.1329;133.0048;859.4901;1.0000
2022-07-07T13:00:00.0/2022-07-07T14:00:00.0;1088.0824;822.3887;676.9644;145.4243;819.1830;816.3401;687.6734;128.6667;832.0892;1.0000
2022-07-07T14:00:00.0/2022-07-07T15:00:00.0;932.6298;686.5058;551.4229;135.0829;777.9528;629.7275;470.2119;159.5157;655.3614;1.0000
2022-07-07T15:00:00.0/2022-07-07T16:00:00.0;736.5912;517.7758;397.9440;119.8319;709.5073;382.5674;156.7060;225.8615;286.4262;1.0000
2022-07-07T16:00:00.0/2022-07-07T17:00:00.0;513.3195;331.1404;234.0268;97.1135;594.9443;288.6637;183.9344;104.7293;459.4220;1.0000
2022-07-07T17:00:00.0/2022-07-07T18:00:00.0;278.0229;149.0366;86.6330;62.4036;391.2063;113.5345;38.9114;74.6230;171.3325;1.0000
2022-07-07T18:00:00.0/2022-07-07T19:00:00.0;56.1151;20.0736;6.4726;13.6010;75.5544;15.1350;0.7018;14.4331;6.7046;1.0000
2022-07-07T19:00:00.0/2022-07-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T20:00:00.0/2022-07-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T21:00:00.0/2022-07-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T22:00:00.0/2022-07-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-07T23:00:00.0/2022-07-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T00:00:00.0/2022-07-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T01:00:00.0/2022-07-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T02:00:00.0/2022-07-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T03:00:00.0/2022-07-08T04:00:00.0;4.4414;1.1317;0.1482;0.9835;4.5707;0.5144;0.0000;0.5144;0.0000;1.0000
2022-07-08T04:00:00.0/2022-07-08T05:00:00.0;159.4341;78.3066;44.7962;33.5104;316.8634;69.2210;36.6366;32.5844;236.1377;1.0000
2022-07-08T05:00:00.0/2022-07-08T06:00:00.0;394.6895;256.2296;195.2489;60.9807;640.4150;239.5889;187.4622;52.1268;613.7543;1.0000
2022-07-08T06:00:00.0/2022-07-08T07:00:00.0;625.9773;453.5582;380.6509;72.9073;797.8910;435.2258;371.3332;63.8926;778.1808;1.0000
2022-07-08T07:00:00.0/2022-07-08T08:00:00.0;837.5325;638.7989;559.2770;79.5218;878.3724;621.7137;548.1988;73.5150;860.8612;1.0000
2022-07-08T08:00:00.0/2022-07-08T09:00:00.0;1014.9323;797.0707;715.1742;81.8965;927.6757;783.6764;704.9323;78.7441;914.3472;1.0000
2022-07-08T09:00:00.0/2022-07-08T10:00:00.0;1146.0793;914.2909;831.1708;83.1201;955.1520;903.4360;821.6417;81.7944;944.1809;1.0000
2022-07-08T10:00:00.0/2022-07-08T11:00:00.0;1222.0272;981.2654;897.0505;84.2149;966.9068;971.5900;888.5651;83.0249;957.7567;1.0000
2022-07-08T11:00:00.0/2022-07-08T12:00:00.0;1237.5905;994.2625;910.4512;83.8112;969.0309;984.9366;901.9058;83.0309;959.9339;1.0000
2022-07-08T12:00:00.0/2022-07-08T13:00:00.0;1191.6996;951.6013;867.1392;84.4622;958.3732;941.7967;858.0187;83.7780;948.2897;1.0000
2022-07-08T13:00:00.0/2022-07-08T14:00:00.0;1087.4734;856.4564;770.7274;85.7290;933.2354;845.2426;761.3935;83.8491;921.9073;1.0000
2022-07-08T14:00:00.0/2022-07-08T15:00:00.0;932.0068;716.7106;632.1592;84.5513;892.6298;701.8058;621.4971;80.3088;877.4837;1.0000
2022-07-08T15:00:00.0/2022-07-08T16:00:00.0;735.8873;545.1895;467.3816;77.8078;834.9976;527.1315;456.0177;71.1137;814.5524;1.0000
2022-07-08T16:00:00.0/2022-07-08T17:00:00.0;512.4730;356.0374;291.3625;64.6750;744.3212;337.5961;281.0906;56.5055;717.5498;1.0000
2022-07-08T17:00:00.0/2022-07-08T18:00:00.0;276.9816;167.1745;122.3380;44.8366;563.1199;152.1674;112.4252;39.7422;512.4488;1.0000
2022-07-08T18:00:00.0/2022-07-08T19:00:00.0;55.2488;23.5172;12.0447;11.4725;147.0893;18.8419;6.7565;12.0855;69.7587;1.0000
2022-07-08T19:00:00.0/2022-07-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T20:00:00.0/2022-07-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T21:00:00.0/2022-07-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T22:00:00.0/2022-07-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-08T23:00:00.0/2022-07-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T00:00:00.0/2022-07-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T01:00:00.0/2022-07-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T02:00:00.0/2022-07-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T03:00:00.0/2022-07-09T04:00:00.0;3.9564;1.0873;0.2114;0.8759;5.9561;0.5059;0.0000;0.5059;0.0000;1.0000
2022-07-09T04:00:00.0/2022-07-09T05:00:00.0;157.0527;81.8429;52.2945;29.5484;383.2814;72.0719;43.6494;28.4226;292.8956;1.0000
2022-07-09T05:00:00.0/2022-07-09T06:00:00.0;392.5017;259.5411;204.3411;55.2000;676.6555;242.5620;195.9498;46.6122;647.7651;1.0000
2022-07-09T06:00:00.0/2022-07-09T07:00:00.0;624.0212;453.5812;383.9243;69.6568;807.6799;435.1346;373.9070;61.2277;786.4382;1.0000
2022-07-09T07:00:00.0/2022-07-09T08:00:00.0;835.8298;636.7875;557.7440;79.0435;877.9542;619.7397;546.4462;73.2935;860.0297;1.0000
2022-07-09T08:00:00.0/2022-07-09T09:00:00.0;1013.4869;792.8547;707.5040;85.3507;919.1617;779.8611;698.3764;81.4847;907.2330;1.0000
2022-07-09T09:00:00.0/2022-07-09T10:00:00.0;1144.8773;909.5137;819.5668;89.9469;942.8434;899.2976;812.5707;86.7269;934.7712;1.0000
2022-07-09T10:00:00.0/2022-07-09T11:00:00.0;1221.0372;977.7869;884.5539;93.2330;954.2500;968.5537;879.4003;89.1534;948.6841;1.0000
2022-07-09T11:00:00.0/2022-07-09T12:00:00.0;1236.7664;992.1237;897.2397;94.8840;955.6437;983.0818;892.9267;90.1552;951.0502;1.0000
2022-07-09T12:00:00.0/2022-07-09T13:00:00.0;1190.9833;952.4195;860.0939;92.3256;951.2704;942.4376;854.1782;88.2594;944.7053;1.0000
2022-07-09T13:00:00.0/2022-07-09T14:00:00.0;1086.7990;861.7303;776.0346;85.6957;940.4391;849.6778;767.0438;82.6340;929.4908;1.0000
2022-07-09T14:00:00.0/2022-07-09T15:00:00.0;931.3050;726.0217;648.5588;77.4629;916.8441;709.8765;636.2420;73.6345;899.2919;1.0000
2022-07-09T15:00:00.0/2022-07-09T16:00:00.0;735.0906;555.8362;487.3961;68.4401;871.9373;536.4538;473.8685;62.5853;847.6277;1.0000
2022-07-09T16:00:00.0/2022-07-09T17:00:00.0;511.5198;365.1838;307.9060;57.2779;788.6982;345.8694;296.9194;48.9499;760.1283;1.0000
2022-07-09T17:00:00.0/2022-07-09T18:00:00.0;275.8210;173.5932;133.4683;40.1249;619.7012;158.0071;123.8265;34.1805;570.3246;1.0000
2022-07-09T18:00:00.0/2022-07-09T19:00:00.0;54.2849;24.8638;14.4186;10.4452;182.3064;19.8383;8.8266;11.0117;94.5761;1.0000
2022-07-09T19:00:00.0/2022-07-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T20:00:00.0/2022-07-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T21:00:00.0/2022-07-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T22:00:00.0/2022-07-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-09T23:00:00.0/2022-07-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T00:00:00.0/2022-07-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T01:00:00.0/2022-07-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T02:00:00.0/2022-07-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T03:00:00.0/2022-07-10T04:00:00.0;3.4797;0.9385;0.1704;0.7682;5.3724;0.4222;0.0000;0.4222;0.0000;1.0000
2022-07-10T04:00:00.0/2022-07-10T05:00:00.0;154.5996;79.3240;49.4431;29.8808;366.4580;69.7261;40.8708;28.8553;275.6888;1.0000
2022-07-10T05:00:00.0/2022-07-10T06:00:00.0;390.2548;254.2373;195.9865;58.2508;652.6169;237.6109;187.9434;49.6674;624.6257;1.0000
2022-07-10T06:00:00.0/2022-07-10T07:00:00.0;622.0164;445.8255;370.5838;75.2417;782.0303;428.0416;361.7589;66.2827;763.2131;1.0000
2022-07-10T07:00:00.0/2022-07-10T08:00:00.0;834.0861;627.2724;541.0064;86.2660;853.3817;611.1624;531.5122;79.6501;838.2682;1.0000
2022-07-10T08:00:00.0/2022-07-10T09:00:00.0;1012.0051;781.7006;687.8398;93.8607;894.9559;769.9814;681.1849;88.7966;886.2236;1.0000
2022-07-10T09:00:00.0/2022-07-10T10:00:00.0;1143.6394;895.8712;795.2021;100.6691;915.8871;887.6583;791.8699;95.7884;912.0140;1.0000
2022-07-10T10:00:00.0/2022-07-10T11:00:00.0;1220.0085;960.8536;853.6229;107.2307;921.7224;954.3618;853.4503;100.9115;921.5266;1.0000
2022-07-10T11:00:00.0/2022-07-10T12:00:00.0;1235.8972;972.2014;860.2441;111.9574;916.9240;966.4407;862.0333;104.4074;918.8326;1.0000
2022-07-10T12:00:00.0/2022-07-10T13:00:00.0;1190.2124;930.0510;817.9924;112.0587;905.2944;923.7454;819.0645;104.6810;906.4657;1.0000
2022-07-10T13:00:00.0/2022-07-10T14:00:00.0;1086.0581;837.6804;730.2699;107.4106;885.5170;829.0879;728.2444;100.8434;883.0094;1.0000
2022-07-10T14:00:00.0/2022-07-10T15:00:00.0;930.5235;701.2853;601.0302;100.2551;850.1552;688.1160;594.7584;93.3576;841.1500;1.0000
2022-07-10T15:00:00.0/2022-07-10T16:00:00.0;734.2001;532.2665;443.0128;89.2537;793.1581;515.4594;434.3362;81.1232;777.4673;1.0000
2022-07-10T16:00:00.0/2022-07-10T17:00:00.0;510.4592;344.9729;271.9997;72.9732;697.1230;316.0073;242.3753;73.6320;611.0953;1.0000
2022-07-10T17:00:00.0/2022-07-10T18:00:00.0;274.5405;159.2180;110.2354;48.9826;509.7270;118.7746;44.9046;73.8700;205.2474;1.0000
2022-07-10T18:00:00.0/2022-07-10T19:00:00.0;53.2648;21.4062;9.8499;11.5563;121.1327;16.2388;3.4525;12.7863;35.7129;1.0000
2022-07-10T19:00:00.0/2022-07-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T20:00:00.0/2022-07-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T21:00:00.0/2022-07-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T22:00:00.0/2022-07-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-10T23:00:00.0/2022-07-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T00:00:00.0/2022-07-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T01:00:00.0/2022-07-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T02:00:00.0/2022-07-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T03:00:00.0/2022-07-11T04:00:00.0;3.0154;0.7635;0.1030;0.6605;3.0469;0.3227;0.0000;0.3227;0.0000;1.0000
2022-07-11T04:00:00.0/2022-07-11T05:00:00.0;152.0762;74.8311;44.1566;30.6745;327.3314;65.7643;35.6257;30.1387;238.4725;1.0000
2022-07-11T05:00:00.0/2022-07-11T06:00:00.0;387.9499;246.7444;185.5311;61.2133;620.4846;230.6398;177.3883;53.2515;591.8828;1.0000
2022-07-11T06:00:00.0/2022-07-11T07:00:00.0;619.9639;437.2706;357.7673;79.5033;757.2892;420.1988;349.5474;70.6515;739.6398;1.0000
2022-07-11T07:00:00.0/2022-07-11T08:00:00.0;832.3021;618.3353;526.6901;91.6452;832.5338;603.0959;518.4373;84.6586;819.3523;1.0000
2022-07-11T08:00:00.0/2022-07-11T09:00:00.0;1010.4869;773.0693;673.0712;99.9981;877.0650;762.2917;668.1906;94.1012;870.6260;1.0000
2022-07-11T09:00:00.0/2022-07-11T10:00:00.0;1142.3658;888.0419;781.3499;106.6921;900.9628;880.8901;780.1093;100.7808;899.4997;1.0000
2022-07-11T10:00:00.0/2022-07-11T11:00:00.0;1218.9408;954.0882;841.8224;112.2657;909.8227;948.5963;843.4662;105.1301;911.5912;1.0000
2022-07-11T11:00:00.0/2022-07-11T12:00:00.0;1234.9823;966.6933;850.8656;115.8277;907.6571;961.7338;854.0547;107.6791;911.0601;1.0000
2022-07-11T12:00:00.0/2022-07-11T13:00:00.0;1189.3862;925.9260;811.5076;114.4185;898.8121;920.1936;813.4316;106.7619;900.9243;1.0000
2022-07-11T13:00:00.0/2022-07-11T14:00:00.0;1085.2501;834.9723;726.9559;108.0163;882.2418;826.6664;725.1006;101.5658;879.9310;1.0000
2022-07-11T14:00:00.0/2022-07-11T15:00:00.0;929.6615;699.8965;600.6490;99.2474;850.5195;686.7660;593.9556;92.8103;840.8873;1.0000
2022-07-11T15:00:00.0/2022-07-11T16:00:00.0;733.2151;530.7917;441.7016;89.0901;791.7188;513.9873;432.7763;81.2110;775.6033;1.0000
2022-07-11T16:00:00.0/2022-07-11T17:00:00.0;509.2906;342.2488;267.2007;75.0482;685.9033;324.7646;258.3038;66.4608;662.4286;1.0000
2022-07-11T17:00:00.0/2022-07-11T18:00:00.0;273.1397;155.9521;104.6977;51.2544;484.5146;141.8225;94.9377;46.8849;433.5631;1.0000
2022-07-11T18:00:00.0/2022-07-11T19:00:00.0;52.1425;20.2923;8.4926;11.7997;104.5061;16.1146;3.9405;12.1741;40.1187;1.0000
2022-07-11T19:00:00.0/2022-07-11T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T20:00:00.0/2022-07-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T21:00:00.0/2022-07-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T22:00:00.0/2022-07-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-11T23:00:00.0/2022-07-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
